image_path,question,video_path
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269888.jpg,What weather like?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013856.jpg,Is there any food in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268146.jpg,What game is the person playing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266165.jpg,What color is the girl of the left's shirt?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013202.jpg,What color are the train tracks behind the woman?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015644.jpg,How many computers are shown?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266756.jpg,Are there any broccolis in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263913.jpg,What is that a picture of in front of the bus and close to the car?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015109.jpg,Is there a bicycle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010881.jpg,What color is the train car on the right?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269364.jpg,Are there any bottles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266898.jpg,Is there an animal in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263714.jpg,What sports is the woman playing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266469.jpg,What is the color of the train approaching?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265316.jpg,What color is the truck in the background?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014857.jpg,Is there a chair in the picture?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015062.jpg,What animal is reflected in the microwave door?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269160.jpg,What is the roofing material?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269915.jpg,Are there any bowls in the picture?,static\tdiuc_videos\bowl_food.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000813.jpg,What animal is shown in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015524.jpg,What color is the laptop screen?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013352.jpg,What are the young men doing in the photo?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000142.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001200.jpg,What is the color of this cat eye?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269903.jpg,What game is the elephant playing with the people?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010719.jpg,What color is the truck on the left of the picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264235.jpg,Is there an animal in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268481.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015678.jpg,Are there any refrigerators in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262956.jpg,What is the big horse doing?,static\tdiuc_videos\horse_riding.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015525.jpg,What is the person doing on the bench?,static\tdiuc_videos\bench_man.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014034.jpg,Are there any animals in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266898.jpg,What color hair elastic does this woman have?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265934.jpg,Are there any chairs in the picture?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015621.jpg,What is the brown chair on the far left made of?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268654.jpg,Are there any chairs in the photo?,static\tdiuc_videos\chair_material.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015564.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014783.jpg,Is there any food in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014307.jpg,What color is the ground?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266504.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270369.jpg,How many bowls can be seen?,static\tdiuc_videos\bowl_food.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267353.jpg,What color is the sky?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014432.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262286.jpg,Are there any cars in the photo?,static\tdiuc_videos\street_car_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263271.jpg,What is to the right of dining table?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001295.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013754.jpg,What are the animal doing?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010714.jpg,What color is the teddybear?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012803.jpg,Are there any broccolis in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015409.jpg,How many motorbikes are on the road?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266200.jpg,What color is the remote ?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268342.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267605.jpg,Does the cat look happy?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001108.jpg,What is behind the couch where the guy is laying?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268592.jpg,What color is the towel the cat is laying on?,static\tdiuc_videos\cat_activity.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268072.jpg,Is there a hot dog in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000934.jpg,What is the sink cabinet made of?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269483.jpg,What color helmets are they wearing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264197.jpg,How many handbags are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266800.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000996.jpg,What is the weather outside?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263516.jpg,What color is the girl's hair?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014709.jpg,Is the picture taken indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014244.jpg,Is there a baseball bat in the picture?,static\tdiuc_videos\baseball_position.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264197.jpg,Is there a bicycle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000581.jpg,What animal is in the photo?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268533.jpg,Are there any hair driers in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012766.jpg,What is to the left of bottle?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012797.jpg,Is there a mouse in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013045.jpg,Are there any cups in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000072.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265930.jpg,What color wave is the man riding his board on?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001122.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000828.jpg,What is the big bowl made of?,static\tdiuc_videos\bowl_food.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010343.jpg,Is there a train in the photo?,static\tdiuc_videos\train_front colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000322.jpg,Is there a cell phone in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263957.jpg,Is there an animal in the picture?,static\tdiuc_videos\animal_type.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015400.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267116.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010239.jpg,How many buses are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264712.jpg,Are there any dining tables in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266153.jpg,How many inches is he off the ground?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268644.jpg,Is the dog sleeping or playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010621.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015109.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265303.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000321.jpg,Are there any broccolis in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267028.jpg,What is the color of the mouse pad?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269152.jpg,Are there any ski in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266618.jpg,What is the cake shaped like?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013417.jpg,Is there a surfboard in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265128.jpg,Is there a toothbrush in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266696.jpg,What is the woman doing?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264555.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012726.jpg,Is there a bicycle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270278.jpg,What color is the middle sign's text?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015073.jpg,Is there a clock in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264936.jpg,Is there a zebra in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264969.jpg,What color is the rim of the clock?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264092.jpg,What furniture is in the picture?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270186.jpg,What kind of material is the sofa?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010421.jpg,What is the boys hat color?,static\tdiuc_videos\boy_animal.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001238.jpg,How many elephants are visible?,static\tdiuc_videos\cat_visible.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010714.jpg,What color of hair does the girl have?,static\tdiuc_videos\man_hat_colour.mp4
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267588.jpg,What color is the vehicle beside the man and children?,static\tdiuc_videos\man_hat_colour.mp4
